TransactionID,CustomerID,Product,Category,PurchaseDate,Price,Quantity,PaymentMethod,CustomerRegion,Returned,DeliveryDays,SatisfactionRating
319,41568532,Laptop,Computers,2022-01-14,355.05,1,Credit Card,West,0,9,3
320,64193837,Headphones,Accessories,2022-01-14,537.97,3,Cash,South,0,9,4
321,26090908,Headphones,Accessories,2022-01-14,1120.99,4,PayPal,South,0,2,2
322,86460539,Laptop,Computers,2022-01-14,1443.46,1,Credit Card,North,0,7,1
323,43046464,Monitor,Accessories,2022-01-14,1337.38,3,PayPal,North,0,14,3
324,87701200,Laptop,Computers,2022-01-14,595.87,2,Cash,North,0,10,2
325,89795010,Monitor,Accessories,2022-01-14,1911.99,4,Credit Card,West,0,3,1
326,15334035,Smartwatch,Wearables,2022-01-14,1488.9,3,Cash,East,0,7,3
327,93131979,Headphones,Accessories,2022-01-14,1130.99,4,Cash,East,0,12,2
328,21003626,Laptop,Computers,2022-01-14,1242.86,2,Credit Card,East,0,10,2
329,66267415,Smartwatch,Wearables,2022-01-14,868.22,3,PayPal,West,1,9,3
330,98231132,Headphones,Accessories,2022-01-14,533.08,4,PayPal,East,0,4,2
331,88339168,Smartphone,Phones,2022-01-14,744.15,3,Cash,South,0,12,5
332,85863473,Smartwatch,Wearables,2022-01-14,1527.8,1,PayPal,East,0,1,3
333,80166708,Smartwatch,Wearables,2022-01-14,78.07,4,PayPal,West,0,2,2
334,52462441,Monitor,Accessories,2022-01-14,276.34,3,Wire Transfer,East,0,1,1
335,44999379,Tablet,Tablets,2022-01-14,139.71,1,Wire Transfer,West,0,14,1
336,37415205,Tablet,Tablets,2022-01-14,129.42,2,Wire Transfer,West,0,12,5
337,99889098,Smartphone,Phones,2022-01-15,1718.15,4,Wire Transfer,West,0,5,3
338,52169044,Laptop,Computers,2022-01-15,1422.13,4,PayPal,North,0,5,2
339,42035886,Smartphone,Phones,2022-01-15,974.64,2,Credit Card,East,0,11,2
340,45650176,Laptop,Computers,2022-01-15,240.78,1,Wire Transfer,South,0,7,1
341,63121477,Smartwatch,Wearables,2022-01-15,1008.65,2,Credit Card,East,0,9,5
342,27566185,Laptop,Computers,2022-01-15,973.27,4,Wire Transfer,East,0,9,1
343,96637649,Smartphone,Phones,2022-01-15,387.74,3,Wire Transfer,South,0,3,1
344,50264926,Smartphone,Phones,2022-01-15,896.01,1,Cash,West,0,3,5
345,71367643,Smartwatch,Wearables,2022-01-15,827.08,1,Wire Transfer,East,0,3,3
346,52436584,Smartphone,Phones,2022-01-15,1250.91,1,Credit Card,East,0,4,2
347,19736572,Smartwatch,Wearables,2022-01-15,1288.43,2,Wire Transfer,West,0,8,3
348,11250299,Laptop,Computers,2022-01-15,138.34,2,Wire Transfer,East,0,6,4
349,71510041,Monitor,Accessories,2022-01-15,780.49,3,PayPal,East,0,8,4
350,93370583,Tablet,Tablets,2022-01-15,1270.43,3,PayPal,South,0,1,4
351,85563727,Headphones,Accessories,2022-01-15,1031.12,1,Credit Card,East,0,8,5
352,23419256,Tablet,Tablets,2022-01-15,1720.16,3,Wire Transfer,East,0,4,1
353,19832887,Monitor,Accessories,2022-01-15,1334.45,2,Wire Transfer,West,0,11,3
354,82160068,Headphones,Accessories,2022-01-15,367.72,3,Wire Transfer,West,0,1,2
355,38609087,Headphones,Accessories,2022-01-15,187.61,2,PayPal,West,0,8,4
356,77898694,Monitor,Accessories,2022-01-15,1302.72,3,Credit Card,South,0,4,3
357,45594597,Smartwatch,Wearables,2022-01-15,101.7,4,Credit Card,East,0,6,4
358,27778019,Smartphone,Phones,2022-01-15,1192.26,2,Credit Card,North,0,8,4
359,56843172,Laptop,Computers,2022-01-15,1883.45,4,Wire Transfer,West,0,4,2
360,19233013,Smartphone,Phones,2022-01-15,1172.17,2,PayPal,East,0,14,5
361,42787299,Smartwatch,Wearables,2022-01-16,806.93,3,Credit Card,East,0,3,1
362,59597086,Tablet,Tablets,2022-01-16,1304.41,4,PayPal,South,0,14,5
363,48250360,Monitor,Accessories,2022-01-16,943.59,3,Cash,South,0,9,3
364,31172421,Headphones,Accessories,2022-01-16,1113.95,2,PayPal,South,0,3,5
365,68812137,Laptop,Computers,2022-01-16,1885.86,4,PayPal,East,0,9,3
366,82909480,Smartphone,Phones,2022-01-16,802.9,1,Wire Transfer,East,0,13,3
367,50603163,Headphones,Accessories,2022-01-16,1924.32,3,Cash,West,0,2,1
368,92097999,Headphones,Accessories,2022-01-16,1815.43,2,PayPal,East,0,14,2
369,97775215,Monitor,Accessories,2022-01-16,431.79,4,Credit Card,West,0,2,1
370,80993218,Smartwatch,Wearables,2022-01-16,185.25,3,Credit Card,West,0,2,5
371,11049999,Laptop,Computers,2022-01-16,246.52,4,Credit Card,South,0,6,3
372,99639081,Laptop,Computers,2022-01-16,85.53,3,Cash,East,0,3,4
373,84437458,Monitor,Accessories,2022-01-16,234.16,3,PayPal,East,0,13,4
374,50181935,Tablet,Tablets,2022-01-16,1381.86,3,PayPal,South,0,9,3
375,99038526,Smartwatch,Wearables,2022-01-16,188.82,4,Wire Transfer,West,0,4,1
376,23903144,Headphones,Accessories,2022-01-16,672.0,4,Cash,South,0,1,2
377,28024248,Smartwatch,Wearables,2022-01-16,1697.51,3,PayPal,West,0,4,1
378,45496015,Headphones,Accessories,2022-01-16,95.38,1,PayPal,North,0,1,3
379,25492573,Laptop,Computers,2022-01-16,1638.21,1,PayPal,South,0,14,3
380,24366125,Laptop,Computers,2022-01-16,599.62,1,PayPal,West,0,5,2
381,84252420,Headphones,Accessories,2022-01-16,280.42,2,PayPal,North,0,4,5
382,30863865,Laptop,Computers,2022-01-16,1408.64,1,Cash,South,0,8,5
383,46553958,Smartphone,Phones,2022-01-16,1276.44,4,PayPal,South,0,8,2
384,47816686,Tablet,Tablets,2022-01-16,1761.07,1,Credit Card,West,0,7,5
385,91178885,Smartphone,Phones,2022-01-17,1483.39,4,Cash,South,0,3,4
386,38270233,Laptop,Computers,2022-01-17,1616.79,2,PayPal,East,0,1,5
387,56020613,Laptop,Computers,2022-01-17,599.97,4,Cash,South,0,1,5
388,37326368,Tablet,Tablets,2022-01-17,396.01,4,PayPal,South,0,12,5
389,95125977,Smartphone,Phones,2022-01-17,1513.7,4,PayPal,South,0,11,4
390,45431319,Tablet,Tablets,2022-01-17,1623.33,1,Credit Card,East,0,3,5
391,77834855,Smartwatch,Wearables,2022-01-17,1981.49,3,Credit Card,East,0,6,4
392,75569635,Smartphone,Phones,2022-01-17,854.6,4,PayPal,North,0,7,2
393,43704923,Headphones,Accessories,2022-01-17,775.44,1,Credit Card,West,0,6,1
394,16818112,Monitor,Accessories,2022-01-17,1564.01,1,Credit Card,South,0,14,2
395,22388090,Tablet,Tablets,2022-01-17,714.57,1,Wire Transfer,South,0,14,1
396,95132217,Monitor,Accessories,2022-01-17,1864.98,3,PayPal,East,0,6,2
397,66851377,Laptop,Computers,2022-01-17,1723.9,3,PayPal,East,0,6,1
398,47135391,Smartphone,Phones,2022-01-17,886.54,3,PayPal,West,0,13,1
399,15917225,Headphones,Accessories,2022-01-17,1514.2,3,Credit Card,East,0,3,3
400,10475894,Laptop,Computers,2022-01-17,1521.36,2,PayPal,West,0,6,1
401,54769200,Headphones,Accessories,2022-01-17,251.09,3,Credit Card,East,0,8,1
402,27558317,Tablet,Tablets,2022-01-17,1809.98,3,Cash,West,0,11,3
403,95511909,Headphones,Accessories,2022-01-17,1035.24,3,Wire Transfer,East,0,11,5
404,45159040,Headphones,Accessories,2022-01-17,1661.59,4,PayPal,South,0,2,5
405,31687165,Smartphone,Phones,2022-01-17,674.1,4,Wire Transfer,East,0,5,3
406,69302158,Headphones,Accessories,2022-01-17,1796.27,3,PayPal,West,0,14,4
407,84045292,Tablet,Tablets,2022-01-17,808.94,2,PayPal,West,0,1,1
408,67403166,Smartphone,Phones,2022-01-17,71.13,4,Credit Card,South,0,12,1
409,85283645,Laptop,Computers,2022-01-18,1815.49,1,PayPal,West,0,1,3
410,11297845,Monitor,Accessories,2022-01-18,228.01,4,PayPal,South,0,5,3
411,25015458,Monitor,Accessories,2022-01-18,672.66,1,Credit Card,West,0,12,4
412,20099059,Headphones,Accessories,2022-01-18,1902.62,4,PayPal,West,0,13,5
413,30005727,Headphones,Accessories,2022-01-18,1903.68,3,Credit Card,South,0,3,2
414,83227889,Smartphone,Phones,2022-01-18,1168.2,4,Wire Transfer,South,0,4,5
415,14835614,Monitor,Accessories,2022-01-18,1282.08,3,PayPal,West,0,3,1
416,59555330,Smartwatch,Wearables,2022-01-18,924.47,3,Wire Transfer,East,0,1,3
417,88183110,Smartphone,Phones,2022-01-18,621.76,4,PayPal,South,0,1,4
418,84158663,Smartwatch,Wearables,2022-01-18,690.9,1,Credit Card,East,0,12,5
419,29876811,Laptop,Computers,2022-01-18,1361.41,1,Credit Card,West,0,12,4
420,67684996,Tablet,Tablets,2022-01-18,1517.13,4,PayPal,North,0,14,5
421,27105448,Monitor,Accessories,2022-01-18,1593.58,3,PayPal,South,0,13,1
422,15614174,Laptop,Computers,2022-01-18,1589.76,1,Wire Transfer,North,0,14,2
423,51373735,Monitor,Accessories,2022-01-18,227.85,2,Cash,West,0,5,4
424,58942697,Monitor,Accessories,2022-01-18,1014.12,3,Cash,East,0,6,4
425,15354599,Laptop,Computers,2022-01-18,162.24,4,Cash,North,0,3,2
426,58024342,Smartphone,Phones,2022-01-18,1121.58,3,Wire Transfer,South,0,12,4
427,38195995,Smartwatch,Wearables,2022-01-18,910.98,2,PayPal,East,0,9,4
428,43491314,Headphones,Accessories,2022-01-18,1781.02,2,PayPal,West,0,5,5
429,99514287,Smartphone,Phones,2022-01-18,734.28,1,Wire Transfer,West,0,8,5
430,23796726,Smartwatch,Wearables,2022-01-18,278.28,2,Credit Card,South,0,13,2
431,57469942,Tablet,Tablets,2022-01-18,328.83,3,Cash,South,0,1,1
432,85146293,Tablet,Tablets,2022-01-18,1534.95,1,Cash,West,1,14,4
433,64543049,Laptop,Computers,2022-01-19,1255.53,2,Cash,East,0,5,1
434,93303777,Smartphone,Phones,2022-01-19,247.19,1,Cash,West,0,3,2
435,30743797,Tablet,Tablets,2022-01-19,214.01,1,PayPal,South,0,12,2
436,41774346,Smartwatch,Wearables,2022-01-19,1416.89,4,Credit Card,North,0,1,5
437,31810617,Smartphone,Phones,2022-01-19,191.89,1,Wire Transfer,East,0,4,4
438,33763566,Smartwatch,Wearables,2022-01-19,1652.63,1,Cash,South,0,13,3
439,65337219,Monitor,Accessories,2022-01-19,1427.17,2,Cash,East,0,5,2
440,13326769,Smartphone,Phones,2022-01-19,208.63,3,PayPal,South,0,7,4
441,34073380,Monitor,Accessories,2022-01-19,215.43,3,Credit Card,North,0,1,1
442,54585178,Tablet,Tablets,2022-01-19,1973.95,2,Wire Transfer,North,0,3,5
443,65259205,Monitor,Accessories,2022-01-19,779.83,3,Wire Transfer,East,0,2,1
444,99913412,Tablet,Tablets,2022-01-19,772.75,1,Credit Card,East,0,9,2
445,43308443,Tablet,Tablets,2022-01-19,1634.96,4,Wire Transfer,South,0,10,2
446,45810056,Tablet,Tablets,2022-01-19,1897.13,1,Cash,North,0,6,1
447,31367172,Tablet,Tablets,2022-01-19,1972.7,1,Cash,North,0,10,2
448,24508349,Smartwatch,Wearables,2022-01-19,1519.09,4,PayPal,East,0,3,4
449,61343880,Tablet,Tablets,2022-01-19,783.71,2,Wire Transfer,East,0,8,2
450,15197528,Laptop,Computers,2022-01-19,212.83,1,PayPal,North,0,14,5
451,73174945,Monitor,Accessories,2022-01-19,1565.44,1,Wire Transfer,East,0,8,4
452,39854548,Tablet,Tablets,2022-01-19,1138.89,2,PayPal,East,0,2,3
453,36786211,Headphones,Accessories,2022-01-19,877.23,1,PayPal,North,1,6,2
454,71780854,Tablet,Tablets,2022-01-19,1817.39,1,Credit Card,North,0,7,2
455,56930359,Laptop,Computers,2022-01-19,266.84,3,Cash,North,0,2,5
456,50962024,Monitor,Accessories,2022-01-19,1010.62,2,Cash,West,0,11,5
457,40547349,Smartphone,Phones,2022-01-20,72.14,1,Wire Transfer,North,0,10,1
458,39920292,Smartwatch,Wearables,2022-01-20,963.89,1,Credit Card,West,0,2,1
459,13176186,Smartwatch,Wearables,2022-01-20,159.79,4,Credit Card,West,0,10,1
460,98588154,Smartphone,Phones,2022-01-20,281.69,4,Wire Transfer,South,0,1,5
461,35921441,Tablet,Tablets,2022-01-20,279.18,4,Wire Transfer,North,0,8,1
462,63481198,Smartphone,Phones,2022-01-20,1315.96,1,Credit Card,North,0,1,1
463,54058573,Smartphone,Phones,2022-01-20,1504.79,1,Wire Transfer,East,0,9,3
464,47393469,Smartwatch,Wearables,2022-01-20,1187.57,4,Wire Transfer,East,0,11,1
465,19317495,Tablet,Tablets,2022-01-20,1926.24,3,Credit Card,West,0,6,2
466,47463522,Smartphone,Phones,2022-01-20,781.0,3,Wire Transfer,South,0,7,5
467,57130035,Headphones,Accessories,2022-01-20,607.14,3,Cash,South,0,13,4
468,96098221,Smartphone,Phones,2022-01-20,1743.77,3,Wire Transfer,South,0,10,3
469,78371272,Monitor,Accessories,2022-01-20,486.01,2,Cash,East,0,7,5
470,63643924,Laptop,Computers,2022-01-20,1928.28,4,Wire Transfer,North,0,10,5
471,81969657,Monitor,Accessories,2022-01-20,73.7,1,Cash,West,0,3,2
472,54446182,Headphones,Accessories,2022-01-20,1941.26,4,Credit Card,North,0,2,1
473,13704481,Tablet,Tablets,2022-01-20,134.16,3,Credit Card,South,0,9,2
474,25480907,Tablet,Tablets,2022-01-20,1787.73,1,Cash,North,0,8,1
475,45059710,Tablet,Tablets,2022-01-20,1079.02,2,Cash,South,0,13,1
476,33966966,Tablet,Tablets,2022-01-20,1986.28,4,Cash,East,0,12,5
477,87925434,Headphones,Accessories,2022-01-20,193.9,1,PayPal,West,0,10,1
478,45630292,Tablet,Tablets,2022-01-20,1130.02,1,Credit Card,East,0,7,3
479,15134794,Smartphone,Phones,2022-01-20,1940.14,3,Credit Card,East,1,9,3
480,24549543,Monitor,Accessories,2022-01-20,1070.04,3,Cash,South,0,4,3
481,90070438,Laptop,Computers,2022-01-21,1277.33,4,Cash,South,0,13,5
482,68326160,Monitor,Accessories,2022-01-21,1406.71,2,PayPal,South,0,4,2
483,56397338,Monitor,Accessories,2022-01-21,936.36,1,PayPal,West,0,1,4
484,52101056,Laptop,Computers,2022-01-21,1273.74,3,Cash,West,0,8,1
485,68571795,Monitor,Accessories,2022-01-21,1189.41,4,PayPal,North,0,14,4
486,91363974,Laptop,Computers,2022-01-21,1807.26,3,PayPal,North,0,14,2
487,78642041,Headphones,Accessories,2022-01-21,138.62,4,Wire Transfer,North,0,12,2
488,25521714,Monitor,Accessories,2022-01-21,597.88,3,PayPal,South,0,3,5
489,61700055,Headphones,Accessories,2022-01-21,1903.3,2,PayPal,North,0,7,3
490,87388337,Headphones,Accessories,2022-01-21,1786.01,1,Cash,West,0,12,3
491,35511941,Tablet,Tablets,2022-01-21,938.53,3,Credit Card,South,0,2,2
492,44188276,Headphones,Accessories,2022-01-21,1259.26,1,Cash,West,0,2,5
493,15957459,Smartwatch,Wearables,2022-01-21,590.89,4,Credit Card,South,0,7,5
494,68526649,Tablet,Tablets,2022-01-21,416.84,2,Credit Card,South,0,6,1
495,10226999,Laptop,Computers,2022-01-21,954.21,1,PayPal,South,0,3,3
496,79782527,Tablet,Tablets,2022-01-21,739.04,3,Wire Transfer,South,0,9,2
497,82269803,Tablet,Tablets,2022-01-21,1188.13,1,Cash,West,0,10,4
498,36445607,Smartphone,Phones,2022-01-21,201.58,1,PayPal,North,0,14,3
499,58884978,Tablet,Tablets,2022-01-21,1950.07,4,Credit Card,East,0,13,1
500,67887757,Monitor,Accessories,2022-01-21,1973.11,2,Wire Transfer,West,0,6,5
501,19391725,Tablet,Tablets,2022-01-21,1411.42,2,Credit Card,East,1,10,2
502,99152472,Headphones,Accessories,2022-01-21,1095.39,1,Credit Card,West,0,10,3
503,54318698,Laptop,Computers,2022-01-21,653.58,1,Credit Card,North,0,6,4
504,93638503,Smartwatch,Wearables,2022-01-21,1636.9,4,Cash,East,0,1,1
505,52133044,Laptop,Computers,2022-01-22,1385.23,1,Cash,West,0,4,1
506,99038359,Smartwatch,Wearables,2022-01-22,367.1,4,Credit Card,North,0,10,3
507,26726926,Monitor,Accessories,2022-01-22,1826.31,2,Cash,South,0,6,4
508,50308572,Laptop,Computers,2022-01-22,1653.95,2,Credit Card,North,0,6,1
509,78064830,Smartphone,Phones,2022-01-22,1902.11,4,Cash,East,0,11,2
510,51511484,Smartwatch,Wearables,2022-01-22,1465.15,1,PayPal,North,0,12,1
511,99508850,Smartwatch,Wearables,2022-01-22,1246.16,2,PayPal,North,0,5,4
512,64813568,Laptop,Computers,2022-01-22,865.57,3,PayPal,West,0,1,5
513,53779528,Laptop,Computers,2022-01-22,1868.82,4,Wire Transfer,West,0,8,5
514,64009265,Laptop,Computers,2022-01-22,1738.82,2,PayPal,East,0,5,3
515,49682169,Headphones,Accessories,2022-01-22,138.18,2,PayPal,North,0,12,4
516,84411983,Tablet,Tablets,2022-01-22,101.42,2,PayPal,East,0,12,1
517,27084279,Headphones,Accessories,2022-01-22,784.1,3,Wire Transfer,North,0,12,1
518,35748341,Monitor,Accessories,2022-01-22,1630.58,3,PayPal,South,0,5,5
519,66431351,Laptop,Computers,2022-01-22,1975.19,3,Credit Card,South,0,7,5
520,99245317,Monitor,Accessories,2022-01-22,343.31,1,Cash,East,0,4,2
521,60888017,Monitor,Accessories,2022-01-22,1208.55,4,Cash,South,0,6,5
522,33357554,Laptop,Computers,2022-01-22,792.74,1,Credit Card,East,1,13,2
523,92613013,Tablet,Tablets,2022-01-22,1941.33,3,Wire Transfer,West,0,4,1
524,86384014,Headphones,Accessories,2022-01-22,1692.13,4,Credit Card,South,0,14,2
525,50392808,Smartwatch,Wearables,2022-01-22,1684.74,1,Credit Card,South,0,3,2
526,64502486,Smartwatch,Wearables,2022-01-22,963.95,1,Wire Transfer,West,0,7,3
527,83542887,Monitor,Accessories,2022-01-22,858.9,1,Wire Transfer,East,0,8,5
528,10054484,Smartwatch,Wearables,2022-01-22,583.14,3,Credit Card,North,0,4,2
529,50785405,Headphones,Accessories,2022-01-23,159.93,2,Wire Transfer,West,0,13,1
530,48508907,Headphones,Accessories,2022-01-23,1736.21,4,PayPal,North,0,2,4
531,38210242,Monitor,Accessories,2022-01-23,1635.16,3,Credit Card,South,0,12,2
532,67698610,Monitor,Accessories,2022-01-23,1999.45,4,Credit Card,North,0,10,5
533,87844239,Laptop,Computers,2022-01-23,1993.44,3,Cash,South,0,14,3
534,91424737,Smartwatch,Wearables,2022-01-23,1133.09,1,Wire Transfer,West,0,3,1
535,97873101,Headphones,Accessories,2022-01-23,1549.53,1,Credit Card,East,0,1,3
536,53251559,Headphones,Accessories,2022-01-23,1892.29,2,Credit Card,East,0,8,4
537,72409658,Smartphone,Phones,2022-01-23,1706.81,2,Cash,West,0,3,2
538,69295515,Smartphone,Phones,2022-01-23,532.33,4,Credit Card,North,0,12,2
539,69345683,Headphones,Accessories,2022-01-23,928.56,2,PayPal,East,0,10,5
540,38682516,Headphones,Accessories,2022-01-23,301.86,2,Cash,South,0,7,2
541,78608612,Laptop,Computers,2022-01-23,1910.4,4,Wire Transfer,West,0,10,1
542,73509974,Smartphone,Phones,2022-01-23,1232.04,3,Credit Card,North,0,5,4
543,32775593,Tablet,Tablets,2022-01-23,495.85,2,Credit Card,East,0,10,3
544,98429450,Laptop,Computers,2022-01-23,1359.82,3,PayPal,North,0,5,4
545,21381064,Headphones,Accessories,2022-01-23,1255.35,1,PayPal,East,0,14,2
546,48089166,Tablet,Tablets,2022-01-23,748.42,2,PayPal,South,0,7,3
547,79182797,Tablet,Tablets,2022-01-23,271.44,1,Credit Card,North,0,9,5
548,99100953,Smartphone,Phones,2022-01-23,1359.57,1,Credit Card,North,0,12,4
549,94951883,Tablet,Tablets,2022-01-23,1064.6,3,PayPal,East,0,5,3
550,93115778,Smartphone,Phones,2022-01-23,1556.02,4,Wire Transfer,North,0,1,3
551,54988206,Smartphone,Phones,2022-01-23,1064.32,2,Wire Transfer,East,0,10,3
552,22534217,Laptop,Computers,2022-01-23,1711.75,3,PayPal,East,0,10,1
553,41523529,Tablet,Tablets,2022-01-24,1126.22,4,Wire Transfer,West,0,1,4
554,51663795,Smartwatch,Wearables,2022-01-24,1143.83,1,Wire Transfer,West,0,2,3
555,40150759,Laptop,Computers,2022-01-24,1759.47,2,Wire Transfer,West,0,14,4
556,36726767,Smartwatch,Wearables,2022-01-24,836.79,1,Cash,South,0,6,3
557,29777514,Smartphone,Phones,2022-01-24,311.33,1,Wire Transfer,West,0,9,5
558,13278320,Smartphone,Phones,2022-01-24,106.13,2,Credit Card,North,0,8,5
559,16202700,Headphones,Accessories,2022-01-24,1522.52,4,Wire Transfer,West,0,13,5
560,42862209,Headphones,Accessories,2022-01-24,1259.6,4,Cash,North,0,5,2
561,73771720,Smartphone,Phones,2022-01-24,1422.96,2,Cash,North,0,1,3
562,92043803,Monitor,Accessories,2022-01-24,465.28,2,PayPal,South,0,13,2
563,19774839,Monitor,Accessories,2022-01-24,315.92,3,Wire Transfer,West,0,7,4
564,71124923,Tablet,Tablets,2022-01-24,78.36,3,Credit Card,East,0,5,2
565,65625330,Monitor,Accessories,2022-01-24,733.65,1,Cash,South,0,6,4
566,94525678,Laptop,Computers,2022-01-24,1200.34,2,PayPal,South,0,13,4
567,87265240,Smartwatch,Wearables,2022-01-24,814.88,4,Wire Transfer,East,0,7,4
568,36096655,Laptop,Computers,2022-01-24,903.08,1,Credit Card,South,0,3,2
569,61536717,Laptop,Computers,2022-01-24,1813.11,1,Cash,West,0,12,3
570,76354180,Laptop,Computers,2022-01-24,729.1,1,Wire Transfer,South,0,10,2
571,63640499,Laptop,Computers,2022-01-24,1052.28,1,Wire Transfer,West,0,3,3
572,42747037,Laptop,Computers,2022-01-24,1578.12,4,Cash,North,0,5,3
573,29806690,Smartphone,Phones,2022-01-24,823.26,1,PayPal,South,0,6,4
574,98054615,Tablet,Tablets,2022-01-24,1263.07,2,PayPal,North,0,9,2
575,10744212,Headphones,Accessories,2022-01-24,1731.61,3,PayPal,North,0,13,3
576,24305904,Laptop,Computers,2022-01-24,1901.57,4,Credit Card,North,0,14,5
577,67062156,Smartphone,Phones,2022-01-25,336.79,2,Credit Card,West,0,12,3
578,39372360,Monitor,Accessories,2022-01-25,1856.85,2,Credit Card,South,0,5,5
579,33607110,Smartwatch,Wearables,2022-01-25,1009.63,2,PayPal,East,0,1,2
580,79519112,Headphones,Accessories,2022-01-25,553.58,3,Credit Card,South,0,14,2
581,72350830,Laptop,Computers,2022-01-25,945.31,3,Wire Transfer,East,0,14,2
582,16740197,Smartphone,Phones,2022-01-25,1961.06,3,Cash,West,0,14,3
583,84813739,Headphones,Accessories,2022-01-25,1010.61,2,PayPal,West,0,4,1
584,43446826,Tablet,Tablets,2022-01-25,691.07,3,Credit Card,South,0,5,3
585,26288475,Smartwatch,Wearables,2022-01-25,1285.13,1,Credit Card,East,0,12,3
586,71265269,Monitor,Accessories,2022-01-25,518.28,3,Wire Transfer,East,0,10,4
587,27896471,Smartphone,Phones,2022-01-25,197.93,4,Cash,North,0,10,4
588,72363359,Tablet,Tablets,2022-01-25,301.32,2,PayPal,North,0,5,3
589,99600766,Headphones,Accessories,2022-01-25,299.69,2,PayPal,East,0,7,5
590,81287314,Smartwatch,Wearables,2022-01-25,346.21,1,PayPal,North,0,4,4
591,85017682,Tablet,Tablets,2022-01-25,320.71,3,PayPal,East,0,1,3
592,89920257,Headphones,Accessories,2022-01-25,1299.71,3,Cash,West,0,14,1
593,52587010,Tablet,Tablets,2022-01-25,404.67,4,Cash,North,0,14,5
594,69401199,Smartphone,Phones,2022-01-25,724.05,1,Credit Card,East,0,5,2
595,92228802,Smartphone,Phones,2022-01-25,1798.74,4,Credit Card,East,0,7,3
596,77750178,Tablet,Tablets,2022-01-25,974.23,4,Wire Transfer,South,0,10,3
597,67276174,Tablet,Tablets,2022-01-25,1351.74,2,Credit Card,East,0,10,5
598,83534128,Smartwatch,Wearables,2022-01-25,386.02,2,Cash,North,0,6,4
599,69849511,Monitor,Accessories,2022-01-25,424.96,3,Credit Card,North,0,5,4
600,31361812,Monitor,Accessories,2022-01-25,129.69,3,Credit Card,South,0,4,4
601,73709724,Headphones,Accessories,2022-01-26,379.42,4,PayPal,North,0,2,2
602,70407340,Laptop,Computers,2022-01-26,593.25,3,Wire Transfer,North,1,4,5
603,44788100,Monitor,Accessories,2022-01-26,395.17,4,Credit Card,North,0,10,5
604,43183955,Tablet,Tablets,2022-01-26,222.97,3,Credit Card,South,0,10,4
605,95585469,Monitor,Accessories,2022-01-26,285.24,3,Credit Card,West,0,3,4
606,47220099,Monitor,Accessories,2022-01-26,948.52,2,Credit Card,West,0,10,1
607,79967676,Laptop,Computers,2022-01-26,452.35,2,Credit Card,North,0,1,1
608,75041510,Laptop,Computers,2022-01-26,760.33,2,PayPal,North,0,8,3
609,94120751,Smartwatch,Wearables,2022-01-26,1031.66,2,PayPal,North,0,5,3
610,42111036,Monitor,Accessories,2022-01-26,1396.27,1,Wire Transfer,South,0,13,5
611,46855845,Headphones,Accessories,2022-01-26,126.66,2,Credit Card,East,0,4,5
